Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,,,5-10,7.355,5.38,3.29,Subclinical
,,,5-10,7.496,5.97,3.593,Subclinical
,,,5-10,6.815,3.706,3.092,Subclinical
,,,5-10,6.591,4.371,2.869,Subclinical
,,,5-10,6.809,5.765,4.748,Subclinical
,,,5-10,6.667,5.533,4.328,Subclinical
,,,5-10,6.473,4.563,2.894,Subclinical
,,,5-10,7.144,4.87,3.0,Subclinical
,,,5-10,8.0,6.902,4.5,Subclinical
,,,5-10,7.191,5.353,4.243,Subclinical
,,,5-10,6.879,6.091,4.778,Subclinical
,,,5-10,6.735,5.842,4.426,Subclinical
,,,5-10,6.867,5.277,3.619,Subclinical
,,,5-10,6.787,4.386,2.155,Subclinical
,,,5-10,6.061,3.074,0.792,Subclinical
,,,5-10,6.655,4.916,3.092,Subclinical
,,,5-10,5.5,5.028,4.384,Subclinical
,,,5-10,7.101,6.925,4.129,Subclinical
,,,5-10,8.0,5.106,4.012,Subclinical
,,,5-10,5.863,4.21,3.064,Subclinical
,,,5-10,6.669,5.488,3.972,Subclinical
,,,5-10,6.404,4.103,3.501,Subclinical
,,,5-10,6.309,5.389,5.018,Subclinical
,,,5-10,5.579,5.013,5.47,Subclinical
,,,5-10,6.961,5.613,5.111,Subclinical
,,,5-10,6.582,4.931,1.996,Subclinical
,,,5-10,6.88,5.456,4.416,Subclinical
,,,5-10,7.547,4.814,2.862,Subclinical
,,,5-10,8.0,5.859,4.615,Subclinical
,,,5-10,6.732,4.127,4.426,Subclinical
,,,5-10,6.4,3.585,1.73,Subclinical
,,,5-10,5.5,3.185,0.685,Subclinical
,,,5-10,7.225,4.652,4.173,Subclinical
,,,5-10,7.787,6.432,4.613,Subclinical
,,,5-10,6.882,3.599,2.148,Subclinical
,,,5-10,6.16,5.069,6.145,Subclinical
,,,5-10,7.14,3.375,1.755,Subclinical
,,,5-10,6.868,5.07,2.771,Subclinical
,,,5-10,6.957,3.918,1.576,Subclinical
,,,5-10,7.245,4.354,3.553,Subclinical
,,,5-10,5.794,5.763,3.157,Subclinical
,,,5-10,6.619,5.097,2.931,Subclinical
,,,5-10,6.883,5.53,4.947,Subclinical
,,,5-10,7.35,5.212,3.579,Subclinical
,,,5-10,8.0,7.127,4.564,Subclinical
,,,5-10,6.852,4.669,3.054,Subclinical
,,,5-10,5.895,3.843,4.258,Subclinical
,,,5-10,7.197,2.961,3.072,Subclinical
,,,5-10,7.565,5.209,4.519,Subclinical
,,,5-10,6.161,4.0,4.101,Subclinical
,,,5-10,6.584,3.048,1.707,Subclinical
,,,5-10,6.723,5.976,4.308,Subclinical
,,,5-10,6.476,5.64,4.097,Subclinical
,,,5-10,6.24,5.555,4.065,Subclinical
,,,5-10,6.782,5.085,2.413,Subclinical
,,,5-10,6.4,4.624,2.885,Subclinical
,,,5-10,7.696,5.843,5.224,Subclinical
,,,5-10,6.787,5.896,4.652,Subclinical
,,,5-10,6.79,4.915,2.392,Subclinical
,,,5-10,7.145,5.171,3.14,Subclinical
,,,5-10,7.577,4.4,2.63,Subclinical
,,,5-10,7.52,5.794,4.205,Subclinical
,,,5-10,6.961,5.227,2.092,Subclinical
,,,5-10,6.529,6.206,3.766,Subclinical
,,,5-10,6.551,4.242,2.696,Subclinical
,,,5-10,6.36,5.036,3.644,Subclinical
,,,5-10,7.337,4.394,2.676,Subclinical
,,,5-10,6.617,5.21,2.788,Subclinical
,,,5-10,7.439,6.53,3.83,Subclinical
,,,5-10,6.427,4.153,5.465,Subclinical
,,,5-10,6.47,6.217,3.126,Subclinical
,,,5-10,6.067,3.727,1.386,Subclinical
,,,5-10,6.587,4.117,1.823,Subclinical
,,,5-10,7.614,6.702,6.044,Subclinical
,,,5-10,7.157,5.303,3.259,Subclinical
,,,5-10,6.094,4.712,1.884,Subclinical
,,,5-10,6.064,5.414,5.717,Subclinical
,,,5-10,7.063,6.16,4.241,Subclinical
,,,5-10,5.817,4.722,3.688,Subclinical
,,,5-10,6.832,4.738,4.266,Subclinical
,,,5-10,6.07,3.649,1.148,Subclinical
,,,5-10,6.841,3.969,1.877,Subclinical
,,,5-10,6.272,4.28,1.212,Subclinical
,,,5-10,6.843,6.115,4.572,Subclinical
,,,5-10,7.575,8.251,68.629,Clinical
,,,5-10,7.047,5.534,34.958,Clinical
,,,5-10,6.879,2.848,0.0,Clinical
,,,5-10,6.613,3.415,0.0,Clinical
,,,5-10,6.986,3.649,2.267,Clinical
,,,5-10,7.368,4.8,37.805,Clinical
,,,5-10,6.458,6.861,25.024,Clinical
,,,5-10,7.072,3.243,0.0,Clinical
,,,5-10,7.102,5.518,10.431,Clinical
,,,5-10,6.679,6.118,26.002,Clinical
,,,5-10,7.575,5.972,20.419,Clinical
,,,5-10,7.314,4.08,0.0,Clinical
,,,5-10,7.415,4.846,0.0,Clinical
,,,5-10,7.693,5.158,23.348,Clinical
,,,5-10,7.045,2.06,0.0,Clinical
,,,5-10,7.181,6.224,46.033,Clinical
,,,5-10,6.881,6.029,12.693,Clinical
,,,5-10,6.512,2.792,0.0,Clinical
,,,5-10,7.383,4.36,14.39,Clinical
,,,5-10,6.924,5.123,40.811,Clinical
,,,5-10,6.862,5.867,24.261,Clinical
,,,5-10,6.965,8.152,23.114,Clinical
,,,5-10,7.484,7.23,33.302,Clinical
,,,5-10,7.607,4.421,1.476,Clinical
,,,5-10,6.585,5.039,0.0,Clinical
,,,5-10,7.176,5.55,12.734,Clinical
,,,5-10,7.16,5.415,0.0,Clinical
,,,5-10,8.0,6.975,1.018,Clinical
,,,5-10,6.717,3.26,8.739,Clinical
,,,5-10,7.136,6.182,21.683,Clinical
,,,5-10,6.919,4.784,10.146,Clinical
,,,5-10,7.321,6.494,42.329,Clinical
,,,5-10,7.2,6.912,42.465,Clinical
,,,5-10,7.149,7.178,27.507,Clinical
,,,5-10,6.712,3.349,0.0,Clinical
,,,5-10,6.353,4.612,4.709,Clinical
,,,5-10,7.428,5.487,18.471,Clinical
,,,5-10,7.424,7.994,37.873,Clinical
,,,5-10,7.085,5.948,32.589,Clinical
,,,5-10,6.925,6.82,0.0,Clinical
,,,5-10,6.868,5.68,29.971,Clinical
,,,5-10,7.507,7.942,45.049,Clinical
,,,5-10,7.488,5.56,40.667,Clinical
,,,5-10,7.672,8.309,57.319,Clinical
,,,5-10,6.901,3.327,0.882,Clinical
,,,5-10,6.619,3.634,0.0,Clinical
,,,5-10,6.854,5.067,19.58,Clinical
,,,5-10,6.804,6.305,24.329,Clinical
,,,5-10,6.736,5.13,51.048,Clinical
,,,5-10,7.141,5.259,0.0,Clinical
,,,5-10,6.941,5.572,13.451,Clinical
,,,5-10,6.42,3.147,17.571,Clinical
,,,5-10,7.536,5.45,34.891,Clinical
,,,5-10,6.596,6.277,31.344,Clinical
,,,5-10,7.362,4.069,18.487,Clinical
,,,5-10,7.017,6.488,48.359,Clinical
,,,5-10,7.044,4.764,26.552,Clinical
,,,5-10,6.998,4.336,0.0,Clinical
,,,5-10,6.488,3.706,17.703,Clinical
,,,5-10,7.084,4.936,29.169,Clinical
,,,5-10,6.72,4.936,8.989,Clinical
,,,5-10,7.3,4.109,0.0,Clinical
,,,5-10,6.43,3.891,21.504,Clinical
,,,5-10,6.838,4.442,23.546,Clinical
,,,5-10,7.405,6.151,42.323,Clinical
,,,5-10,6.632,6.322,67.374,Clinical
,,,5-10,7.208,3.292,0.0,Clinical
,,,5-10,7.241,5.398,43.877,Clinical
,,,5-10,7.232,5.03,16.667,Clinical
,,,5-10,6.698,4.549,0.0,Clinical
,,,5-10,7.443,8.931,34.602,Clinical
,,,5-10,6.328,3.693,0.0,Clinical
,,,5-10,7.037,6.402,58.252,Clinical
,,,5-10,7.093,5.366,0.0,Clinical
,,,5-10,7.029,5.557,32.809,Clinical
,,,5-10,6.765,4.381,0.0,Clinical
,,,5-10,6.195,2.357,0.0,Clinical
,,,5-10,7.141,5.07,6.055,Clinical
,,,5-10,6.666,0.745,0.0,Clinical
,,,5-10,6.66,4.187,0.0,Clinical
,,,5-10,7.37,6.362,16.469,Clinical
,,,5-10,6.879,7.208,37.422,Clinical
,,,5-10,6.955,4.159,0.0,Clinical
,,,5-10,6.962,5.727,42.928,Clinical
,,,5-10,6.211,2.369,0.0,Clinical
,,,5-10,7.019,5.27,15.392,Clinical
,,,5-10,7.167,4.653,28.812,Clinical
,,,5-10,7.176,5.387,49.512,Clinical
,,,5-10,7.58,7.771,0.0,Clinical
,,,5-10,7.588,7.619,84.382,Clinical
,,,5-10,7.465,8.32,70.708,Clinical
,,,5-10,7.506,8.914,65.32,Clinical
,,,5-10,6.454,3.883,6.282,Clinical
,,,5-10,7.047,3.98,0.0,Clinical
,,,5-10,6.753,5.878,52.451,Clinical
,,,5-10,7.35,7.439,42.355,Clinical
,,,5-10,6.393,3.573,0.0,Clinical
,,,5-10,6.841,5.14,23.455,Clinical
,,,5-10,7.327,5.755,0.0,Clinical
,,,5-10,6.846,5.138,37.956,Clinical
,,,>10,5.59,4.394,1.591,Healthy
,,,>10,6.581,5.003,1.279,Healthy
,,,>10,5.578,3.989,0.196,Healthy
,,,>10,7.333,3.965,1.2,Healthy
,,,>10,6.348,4.387,0.845,Healthy
,,,>10,5.961,4.183,1.307,Healthy
,,,>10,6.503,5.573,1.51,Healthy
,,,>10,6.406,3.035,0.341,Healthy
,,,>10,5.5,3.529,0.0,Healthy
,,,>10,6.965,3.98,0.326,Healthy
,,,>10,8.0,5.168,1.702,Healthy
,,,>10,6.104,5.411,2.113,Healthy
,,,>10,5.5,3.419,0.0,Healthy
,,,>10,5.547,3.009,0.0,Healthy
,,,>10,5.5,4.33,0.791,Healthy
,,,>10,6.174,5.144,3.457,Healthy
,,,>10,6.053,3.654,0.0,Healthy
,,,>10,7.632,4.441,1.063,Healthy
,,,>10,5.5,3.296,0.472,Healthy
,,,>10,5.5,4.409,0.659,Healthy
,,,>10,6.268,3.176,0.071,Healthy
,,,>10,5.978,4.076,2.536,Healthy
,,,>10,6.798,3.746,0.0,Healthy
,,,>10,7.474,5.546,2.887,Healthy
,,,>10,7.626,5.063,3.6,Healthy
,,,>10,5.5,3.858,1.625,Healthy
,,,>10,5.5,2.958,0.0,Healthy
,,,>10,5.5,3.556,0.667,Healthy
,,,>10,7.912,5.507,1.697,Healthy
,,,>10,5.5,4.877,2.432,Healthy
,,,>10,6.644,4.672,1.609,Healthy
,,,>10,7.36,4.261,1.55,Healthy
,,,>10,5.5,3.028,0.0,Healthy
,,,>10,5.903,3.384,0.0,Healthy
,,,>10,5.5,3.973,0.667,Healthy
,,,>10,5.5,2.824,0.0,Healthy
,,,>10,5.63,3.479,0.274,Healthy
,,,>10,7.067,3.333,0.877,Healthy
,,,>10,5.5,3.877,0.695,Healthy
,,,>10,5.656,3.237,0.0,Healthy
,,,>10,8.0,3.997,2.897,Healthy
,,,>10,6.089,4.174,0.0,Healthy
,,,>10,5.5,3.52,0.0,Healthy
,,,>10,6.172,3.86,2.727,Healthy
,,,>10,5.5,3.797,0.871,Healthy
,,,>10,5.5,4.289,0.705,Healthy
,,,>10,5.5,3.595,0.0,Healthy
,,,>10,5.5,4.301,0.773,Healthy
,,,>10,7.997,5.631,2.032,Healthy
,,,>10,7.795,4.067,3.449,Healthy
,,,>10,5.5,4.727,2.503,Healthy
,,,>10,7.022,3.906,0.722,Healthy
,,,>10,5.5,3.422,0.49,Healthy
,,,>10,6.726,2.057,0.0,Healthy
,,,>10,5.5,4.139,1.311,Healthy
,,,>10,6.234,4.676,0.536,Healthy
,,,>10,7.499,4.922,2.351,Healthy
,,,>10,6.215,5.585,3.066,Healthy
,,,>10,5.5,4.002,1.634,Healthy
,,,>10,5.557,4.825,2.128,Healthy
,,,>10,5.5,3.39,0.0,Healthy
,,,>10,7.38,5.247,2.483,Healthy
,,,>10,8.0,4.922,2.724,Healthy
,,,>10,7.814,4.577,2.44,Healthy
,,,>10,5.547,3.665,0.0,Healthy
,,,>10,6.901,4.633,2.86,Healthy
,,,>10,7.792,4.427,0.224,Healthy
,,,>10,7.211,5.325,3.142,Healthy
,,,>10,8.0,4.621,1.204,Healthy
,,,>10,5.5,3.878,0.657,Healthy
,,,>10,6.845,4.269,1.1,Healthy
,,,>10,5.5,4.623,1.579,Healthy
,,,>10,6.227,3.615,0.0,Healthy
,,,>10,8.0,5.314,0.718,Healthy
,,,>10,7.746,5.337,2.526,Healthy
,,,>10,8.0,5.192,0.843,Healthy
,,,>10,7.102,4.63,0.993,Healthy
,,,>10,7.439,3.265,1.296,Healthy
,,,>10,5.5,3.1,0.0,Healthy
,,,>10,7.211,4.6,0.823,Healthy
,,,>10,5.69,3.163,0.0,Healthy
,,,>10,8.0,4.776,2.758,Healthy
,,,>10,8.0,4.509,1.424,Healthy
,,,>10,8.0,6.403,1.875,Healthy
,,,>10,7.137,4.454,2.32,Healthy
,,,>10,5.5,3.275,0.0,Healthy
,,,>10,5.583,4.623,0.276,Healthy
,,,>10,5.501,2.606,0.51,Healthy
,,,>10,8.0,4.621,1.402,Healthy
,,,>10,7.244,5.613,3.074,Healthy
,,,>10,5.5,2.701,0.0,Healthy
,,,>10,6.629,3.803,0.955,Healthy
,,,>10,5.614,3.198,0.0,Healthy
,,,>10,8.0,5.69,4.664,Healthy
,,,>10,7.385,4.196,2.596,Healthy
,,,>10,6.456,4.423,1.328,Healthy
,,,>10,5.5,4.103,1.251,Healthy
,,,>10,7.044,4.379,1.539,Healthy
,,,>10,5.542,4.459,0.0,Healthy
,,,>10,6.811,4.788,1.561,Healthy
,,,>10,7.327,4.237,0.0,Subclinical
,,,>10,7.158,5.451,0.0,Subclinical
,,,>10,7.518,4.651,2.711,Subclinical
,,,>10,5.5,3.534,2.327,Subclinical
,,,>10,6.901,4.543,2.45,Subclinical
,,,>10,7.476,5.389,5.447,Subclinical
,,,>10,8.0,6.08,9.468,Subclinical
,,,>10,6.929,5.349,6.455,Subclinical
,,,>10,8.0,6.011,4.523,Subclinical
,,,>10,5.5,3.769,3.197,Subclinical
,,,>10,5.5,4.376,2.955,Subclinical
,,,>10,8.0,5.508,1.881,Subclinical
,,,>10,5.651,3.461,0.0,Subclinical
,,,>10,6.63,3.841,5.358,Subclinical
,,,>10,5.5,5.223,8.456,Subclinical
,,,>10,7.992,4.714,4.8,Subclinical
,,,>10,5.5,4.913,3.335,Subclinical
,,,>10,6.344,3.69,0.0,Subclinical
,,,>10,5.551,5.18,3.188,Subclinical
,,,>10,6.647,5.242,10.945,Subclinical
,,,>10,8.0,4.703,0.0,Subclinical
,,,>10,8.0,7.674,14.251,Subclinical
,,,>10,5.5,4.956,3.364,Subclinical
,,,>10,6.718,5.451,6.792,Subclinical
,,,>10,5.5,4.01,2.898,Subclinical
,,,>10,7.503,5.262,8.368,Subclinical
,,,>10,6.404,4.786,0.0,Subclinical
,,,>10,6.293,5.192,3.464,Subclinical
,,,>10,6.273,3.802,3.6,Subclinical
,,,>10,7.551,5.711,1.064,Subclinical
,,,>10,6.658,4.53,1.804,Subclinical
,,,>10,6.084,4.263,4.52,Subclinical
,,,>10,5.5,5.275,6.117,Subclinical
,,,>10,6.807,5.494,1.074,Subclinical
,,,>10,6.022,4.413,6.679,Subclinical
,,,>10,6.801,5.142,2.786,Subclinical
,,,>10,7.473,6.334,11.994,Subclinical
,,,>10,6.757,5.298,7.114,Subclinical
,,,>10,7.498,5.911,11.005,Subclinical
,,,>10,6.7,5.251,3.786,Subclinical
,,,>10,5.697,4.177,1.092,Subclinical
,,,>10,5.5,4.692,0.0,Subclinical
,,,>10,8.0,7.255,11.55,Subclinical
,,,>10,6.872,5.056,2.53,Subclinical
,,,>10,7.103,4.801,3.403,Subclinical
,,,>10,7.089,3.9,0.959,Subclinical
,,,>10,7.066,4.996,3.617,Subclinical
,,,>10,8.0,5.088,5.697,Subclinical
,,,>10,8.0,5.373,6.621,Subclinical
,,,>10,6.739,5.721,5.714,Subclinical
,,,>10,8.0,5.348,3.001,Subclinical
,,,>10,7.716,4.908,6.263,Subclinical
,,,>10,5.5,3.532,0.0,Subclinical
,,,>10,5.52,3.893,0.0,Subclinical
,,,>10,6.8,3.751,1.314,Subclinical
,,,>10,8.0,5.682,9.587,Subclinical
,,,>10,8.0,6.285,14.918,Subclinical
,,,>10,6.231,4.034,3.606,Subclinical
,,,>10,7.752,5.749,13.138,Subclinical
,,,>10,6.874,5.152,1.548,Subclinical
,,,>10,8.0,5.573,5.821,Subclinical
,,,>10,6.423,4.162,0.0,Subclinical
,,,>10,6.2,3.527,0.0,Subclinical
,,,>10,8.0,6.306,12.164,Subclinical
,,,>10,8.0,6.781,4.548,Subclinical
,,,>10,5.5,3.623,0.0,Subclinical
,,,>10,6.481,4.336,2.781,Subclinical
,,,>10,6.904,4.283,0.0,Subclinical
,,,>10,5.609,3.93,0.0,Subclinical
,,,>10,5.5,3.91,0.0,Subclinical
,,,>10,6.701,3.939,0.0,Subclinical
,,,>10,5.5,4.083,0.0,Subclinical
,,,>10,8.0,5.56,6.151,Subclinical
,,,>10,5.855,4.734,5.44,Subclinical
,,,>10,7.04,6.115,9.414,Subclinical
,,,>10,8.0,5.355,7.951,Subclinical
,,,>10,5.856,4.092,2.264,Subclinical
,,,>10,7.291,5.37,9.207,Subclinical
,,,>10,5.5,3.4,0.0,Subclinical
,,,>10,5.947,7.063,12.339,Subclinical
,,,>10,6.761,4.388,0.722,Subclinical
,,,>10,6.898,4.92,2.537,Subclinical
,,,>10,6.516,5.72,11.054,Subclinical
,,,>10,7.178,3.913,2.664,Subclinical
,,,>10,8.0,6.604,12.356,Subclinical
,,,>10,8.0,5.534,8.539,Subclinical
,,,>10,6.002,4.721,7.543,Subclinical
,,,>10,6.117,3.882,0.831,Subclinical
,,,>10,6.574,5.21,3.389,Subclinical
,,,>10,8.0,4.646,7.857,Subclinical
,,,>10,5.896,3.083,0.0,Subclinical
,,,>10,6.539,3.85,0.0,Subclinical
,,,>10,6.849,5.563,8.009,Subclinical
,,,>10,6.931,5.213,4.898,Subclinical
,,,>10,5.5,3.056,0.0,Subclinical
,,,>10,6.658,5.395,7.989,Subclinical
,,,>10,7.622,4.892,0.0,Subclinical
,,,>10,7.379,5.417,0.0,Subclinical
,,,>10,5.809,3.896,0.864,Subclinical
,,,>10,5.848,4.41,1.438,Subclinical
,,,>10,6.964,4.347,0.0,Clinical
,,,>10,6.467,5.073,18.925,Clinical
,,,>10,6.634,6.908,21.268,Clinical
,,,>10,7.876,5.889,0.0,Clinical
,,,>10,7.267,6.155,22.322,Clinical
,,,>10,6.703,4.875,0.0,Clinical
,,,>10,6.887,6.372,25.662,Clinical
,,,>10,7.379,5.67,11.76,Clinical
,,,>10,6.427,3.977,0.0,Clinical
,,,>10,6.731,4.854,17.628,Clinical
,,,>10,6.905,5.72,0.0,Clinical
,,,>10,7.019,3.108,0.0,Clinical
,,,>10,6.949,7.069,35.505,Clinical
,,,>10,7.06,5.459,2.413,Clinical
,,,>10,6.756,5.595,0.0,Clinical
,,,>10,7.37,5.44,29.586,Clinical
,,,>10,7.569,3.984,0.0,Clinical
,,,>10,6.588,2.243,0.0,Clinical
,,,>10,8.0,8.39,78.754,Clinical
,,,>10,7.498,5.154,6.693,Clinical
,,,>10,7.368,6.574,16.049,Clinical
,,,>10,6.235,8.713,39.628,Clinical
,,,>10,6.874,5.349,8.856,Clinical
,,,>10,7.116,7.348,30.136,Clinical
,,,>10,6.422,4.257,0.0,Clinical
,,,>10,7.819,8.297,45.147,Clinical
,,,>10,6.359,2.691,0.0,Clinical
,,,>10,7.232,5.24,4.946,Clinical
,,,>10,6.73,4.933,0.0,Clinical
,,,>10,6.455,3.668,16.79,Clinical
,,,>10,6.611,5.025,13.049,Clinical
,,,>10,7.751,8.316,42.276,Clinical
,,,>10,6.793,4.15,0.0,Clinical
,,,>10,6.816,5.863,24.769,Clinical
,,,>10,7.37,7.709,68.31,Clinical
,,,>10,7.117,7.091,23.881,Clinical
,,,>10,7.69,7.942,56.873,Clinical
,,,>10,7.101,4.629,0.0,Clinical
,,,>10,7.028,7.548,28.533,Clinical
,,,>10,7.474,7.302,28.142,Clinical
,,,>10,7.761,2.584,0.0,Clinical
,,,>10,6.556,3.56,1.211,Clinical
,,,>10,7.207,6.26,32.708,Clinical
,,,>10,6.537,2.982,0.0,Clinical
,,,>10,6.71,2.769,5.265,Clinical
,,,>10,7.803,8.804,51.146,Clinical
,,,>10,7.388,7.891,27.186,Clinical
,,,>10,7.65,6.796,44.527,Clinical
,,,>10,7.15,7.415,36.821,Clinical
,,,>10,6.249,6.206,2.7,Clinical
,,,>10,7.727,6.413,45.729,Clinical
,,,>10,7.663,7.03,39.794,Clinical
,,,>10,7.278,3.056,0.0,Clinical
,,,>10,6.447,4.755,0.0,Clinical
,,,>10,6.41,6.672,42.044,Clinical
,,,>10,7.048,5.721,12.77,Clinical
,,,>10,7.358,5.024,28.58,Clinical
,,,>10,6.913,4.676,7.291,Clinical
,,,>10,6.731,5.419,4.003,Clinical
,,,>10,7.303,7.545,22.379,Clinical
,,,>10,6.979,5.994,11.859,Clinical
,,,>10,7.301,6.631,44.778,Clinical
,,,>10,6.723,3.655,0.0,Clinical
,,,>10,6.527,5.423,0.0,Clinical
,,,>10,8.0,9.244,53.855,Clinical
,,,>10,7.518,3.954,45.387,Clinical
,,,>10,6.731,4.801,0.0,Clinical
,,,>10,7.313,4.36,7.029,Clinical
,,,>10,6.756,3.521,0.0,Clinical
,,,>10,7.172,3.897,0.0,Clinical
,,,>10,7.408,9.621,62.392,Clinical
,,,>10,6.555,4.183,1.744,Clinical
,,,>10,6.861,6.416,26.561,Clinical
,,,>10,7.54,5.81,42.113,Clinical
,,,>10,6.96,3.99,37.996,Clinical
,,,>10,6.065,2.897,0.0,Clinical
,,,>10,8.0,10.097,87.4,Clinical
,,,>10,6.871,8.531,48.719,Clinical
,,,>10,7.578,6.55,25.54,Clinical
,,,>10,6.914,4.967,20.023,Clinical
,,,>10,7.248,5.74,43.666,Clinical
,,,>10,5.5,3.644,4.944,Clinical
,,,>10,7.669,6.358,28.463,Clinical
,,,>10,7.582,8.365,38.027,Clinical
,,,>10,7.194,8.01,2.29,Clinical
,,,>10,6.677,6.902,45.428,Clinical
,,,>10,7.332,5.297,0.0,Clinical
,,,>10,6.731,7.099,17.97,Clinical
,,,>10,7.105,4.518,20.502,Clinical
,,,>10,6.759,4.876,0.0,Clinical
,,,>10,6.179,4.106,0.0,Clinical
,,,>10,8.0,4.423,0.0,Clinical
,,,>10,7.059,4.981,0.0,Clinical
,,,>10,6.533,3.289,0.0,Clinical
,,,>10,8.0,7.241,54.71,Clinical
,,,>10,7.324,7.437,0.0,Clinical
,,,>10,6.886,7.012,18.631,Clinical
,,,>10,8.0,9.016,42.517,Clinical
,,,>10,6.778,3.645,0.0,Clinical
,,,>10,6.384,5.01,0.0,Clinical
