Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,,,5-10,6.812,4.946,3.394,Subclinical
,,,5-10,6.82,4.978,3.411,Subclinical
,,,5-10,6.782,4.853,3.383,Subclinical
,,,5-10,6.77,4.889,3.37,Subclinical
,,,5-10,6.782,4.967,3.475,Subclinical
,,,5-10,6.774,4.954,3.452,Subclinical
,,,5-10,6.763,4.9,3.372,Subclinical
,,,5-10,6.8,4.917,3.378,Subclinical
,,,5-10,6.859,5.03,3.461,Subclinical
,,,5-10,6.803,4.944,3.447,Subclinical
,,,5-10,6.785,4.985,3.477,Subclinical
,,,5-10,6.778,4.971,3.457,Subclinical
,,,5-10,6.785,4.94,3.412,Subclinical
,,,5-10,6.78,4.89,3.331,Subclinical
,,,5-10,6.74,4.817,3.255,Subclinical
,,,5-10,6.773,4.92,3.383,Subclinical
,,,5-10,6.686,4.926,3.455,Subclinical
,,,5-10,6.798,5.031,3.441,Subclinical
,,,5-10,6.856,4.93,3.434,Subclinical
,,,5-10,6.729,4.881,3.381,Subclinical
,,,5-10,6.774,4.952,3.432,Subclinical
,,,5-10,6.759,4.875,3.406,Subclinical
,,,5-10,6.754,4.946,3.49,Subclinical
,,,5-10,6.713,4.925,3.515,Subclinical
,,,5-10,6.79,4.959,3.495,Subclinical
,,,5-10,6.769,4.921,3.322,Subclinical
,,,5-10,6.786,4.95,3.456,Subclinical
,,,5-10,6.823,4.914,3.37,Subclinical
,,,5-10,6.856,4.972,3.467,Subclinical
,,,5-10,6.777,4.876,3.457,Subclinical
,,,5-10,6.759,4.846,3.307,Subclinical
,,,5-10,6.7,4.824,3.249,Subclinical
,,,5-10,6.805,4.905,3.443,Subclinical
,,,5-10,6.836,5.004,3.467,Subclinical
,,,5-10,6.786,4.847,3.33,Subclinical
,,,5-10,6.746,4.928,3.552,Subclinical
,,,5-10,6.8,4.834,3.309,Subclinical
,,,5-10,6.785,4.928,3.365,Subclinical
,,,5-10,6.79,4.864,3.299,Subclinical
,,,5-10,6.806,4.889,3.409,Subclinical
,,,5-10,6.725,4.967,3.386,Subclinical
,,,5-10,6.771,4.93,3.374,Subclinical
,,,5-10,6.786,4.954,3.486,Subclinical
,,,5-10,6.812,4.936,3.41,Subclinical
,,,5-10,6.874,5.043,3.465,Subclinical
,,,5-10,6.784,4.906,3.381,Subclinical
,,,5-10,6.731,4.86,3.448,Subclinical
,,,5-10,6.803,4.811,3.382,Subclinical
,,,5-10,6.824,4.936,3.462,Subclinical
,,,5-10,6.746,4.869,3.439,Subclinical
,,,5-10,6.769,4.816,3.306,Subclinical
,,,5-10,6.777,4.979,3.45,Subclinical
,,,5-10,6.763,4.96,3.439,Subclinical
,,,5-10,6.75,4.955,3.437,Subclinical
,,,5-10,6.78,4.929,3.345,Subclinical
,,,5-10,6.759,4.904,3.371,Subclinical
,,,5-10,6.831,4.971,3.501,Subclinical
,,,5-10,6.78,4.974,3.47,Subclinical
,,,5-10,6.781,4.92,3.344,Subclinical
,,,5-10,6.8,4.934,3.386,Subclinical
,,,5-10,6.824,4.891,3.357,Subclinical
,,,5-10,6.821,4.969,3.445,Subclinical
,,,5-10,6.79,4.937,3.327,Subclinical
,,,5-10,6.766,4.991,3.42,Subclinical
,,,5-10,6.767,4.882,3.361,Subclinical
,,,5-10,6.757,4.926,3.414,Subclinical
,,,5-10,6.811,4.891,3.36,Subclinical
,,,5-10,6.771,4.936,3.366,Subclinical
,,,5-10,6.817,5.009,3.424,Subclinical
,,,5-10,6.76,4.877,3.515,Subclinical
,,,5-10,6.763,4.992,3.385,Subclinical
,,,5-10,6.74,4.854,3.288,Subclinical
,,,5-10,6.769,4.875,3.312,Subclinical
,,,5-10,6.826,5.019,3.547,Subclinical
,,,5-10,6.801,4.941,3.392,Subclinical
,,,5-10,6.742,4.908,3.316,Subclinical
,,,5-10,6.74,4.947,3.529,Subclinical
,,,5-10,6.796,4.989,3.447,Subclinical
,,,5-10,6.726,4.909,3.416,Subclinical
,,,5-10,6.783,4.91,3.448,Subclinical
,,,5-10,6.741,4.849,3.275,Subclinical
,,,5-10,6.783,4.867,3.315,Subclinical
,,,5-10,6.752,4.884,3.278,Subclinical
,,,5-10,6.783,4.986,3.465,Subclinical
,,,5-10,7.051,5.606,22.409,Clinical
,,,5-10,7.021,5.455,20.538,Clinical
,,,5-10,7.012,5.305,18.526,Clinical
,,,5-10,6.997,5.337,18.297,Clinical
,,,5-10,7.018,5.35,18.722,Clinical
,,,5-10,7.039,5.414,20.696,Clinical
,,,5-10,6.989,5.528,19.986,Clinical
,,,5-10,7.023,5.327,18.259,Clinical
,,,5-10,7.025,5.454,19.176,Clinical
,,,5-10,7.001,5.487,20.041,Clinical
,,,5-10,7.051,5.479,19.731,Clinical
,,,5-10,7.036,5.374,17.666,Clinical
,,,5-10,7.042,5.416,17.551,Clinical
,,,5-10,7.057,5.434,19.893,Clinical
,,,5-10,7.021,5.262,17.298,Clinical
,,,5-10,7.029,5.493,21.153,Clinical
,,,5-10,7.012,5.482,19.301,Clinical
,,,5-10,6.992,5.302,16.369,Clinical
,,,5-10,7.04,5.389,19.396,Clinical
,,,5-10,7.015,5.432,20.863,Clinical
,,,5-10,7.011,5.473,19.944,Clinical
,,,5-10,7.017,5.6,19.88,Clinical
,,,5-10,7.046,5.549,20.446,Clinical
,,,5-10,7.053,5.393,18.678,Clinical
,,,5-10,6.996,5.427,18.158,Clinical
,,,5-10,7.029,5.456,19.304,Clinical
,,,5-10,7.028,5.448,18.586,Clinical
,,,5-10,7.076,5.535,18.653,Clinical
,,,5-10,7.003,5.328,19.082,Clinical
,,,5-10,7.026,5.491,19.801,Clinical
,,,5-10,7.014,5.413,19.16,Clinical
,,,5-10,7.037,5.508,20.948,Clinical
,,,5-10,7.03,5.531,20.955,Clinical
,,,5-10,7.027,5.546,20.124,Clinical
,,,5-10,7.003,5.333,18.473,Clinical
,,,5-10,6.983,5.403,18.858,Clinical
,,,5-10,7.043,5.452,19.622,Clinical
,,,5-10,7.042,5.591,20.7,Clinical
,,,5-10,7.024,5.478,20.407,Clinical
,,,5-10,7.015,5.526,18.572,Clinical
,,,5-10,7.012,5.463,20.261,Clinical
,,,5-10,7.047,5.588,21.099,Clinical
,,,5-10,7.046,5.456,20.855,Clinical
,,,5-10,7.056,5.609,21.781,Clinical
,,,5-10,7.013,5.332,18.645,Clinical
,,,5-10,6.998,5.349,17.207,Clinical
,,,5-10,7.011,5.429,19.684,Clinical
,,,5-10,7.008,5.497,19.948,Clinical
,,,5-10,7.004,5.432,21.432,Clinical
,,,5-10,7.027,5.439,18.031,Clinical
,,,5-10,7.016,5.457,19.343,Clinical
,,,5-10,6.987,5.322,19.572,Clinical
,,,5-10,7.049,5.45,20.535,Clinical
,,,5-10,6.996,5.496,20.337,Clinical
,,,5-10,7.039,5.373,19.623,Clinical
,,,5-10,7.02,5.508,21.283,Clinical
,,,5-10,7.021,5.412,20.071,Clinical
,,,5-10,7.019,5.388,18.037,Clinical
,,,5-10,6.99,5.353,19.58,Clinical
,,,5-10,7.024,5.421,20.217,Clinical
,,,5-10,7.003,5.421,19.095,Clinical
,,,5-10,7.036,5.375,18.055,Clinical
,,,5-10,6.987,5.363,19.791,Clinical
,,,5-10,7.01,5.394,19.904,Clinical
,,,5-10,7.041,5.489,20.947,Clinical
,,,5-10,6.998,5.498,22.339,Clinical
,,,5-10,7.03,5.33,17.817,Clinical
,,,5-10,7.032,5.447,21.034,Clinical
,,,5-10,7.032,5.427,19.522,Clinical
,,,5-10,7.002,5.4,18.46,Clinical
,,,5-10,7.043,5.643,20.518,Clinical
,,,5-10,6.982,5.352,16.821,Clinical
,,,5-10,7.021,5.503,21.832,Clinical
,,,5-10,7.024,5.445,17.618,Clinical
,,,5-10,7.021,5.456,20.419,Clinical
,,,5-10,7.006,5.391,17.421,Clinical
,,,5-10,6.974,5.278,15.892,Clinical
,,,5-10,7.027,5.429,18.932,Clinical
,,,5-10,7.0,5.189,18.195,Clinical
,,,5-10,7.0,5.38,17.293,Clinical
,,,5-10,7.039,5.501,19.511,Clinical
,,,5-10,7.012,5.548,20.675,Clinical
,,,5-10,7.016,5.378,16.909,Clinical
,,,5-10,7.017,5.465,20.981,Clinical
,,,5-10,6.975,5.279,16.925,Clinical
,,,5-10,7.02,5.44,19.451,Clinical
,,,5-10,7.028,5.406,20.197,Clinical
,,,5-10,7.029,5.446,21.347,Clinical
,,,5-10,7.051,5.579,18.195,Clinical
,,,5-10,7.052,5.571,23.284,Clinical
,,,5-10,7.045,5.609,22.524,Clinical
,,,5-10,7.047,5.642,22.225,Clinical
,,,5-10,6.989,5.363,18.945,Clinical
,,,5-10,7.021,5.368,17.095,Clinical
,,,5-10,7.005,5.474,21.51,Clinical
,,,5-10,7.038,5.561,20.949,Clinical
,,,5-10,6.985,5.346,18.064,Clinical
,,,5-10,7.01,5.433,19.899,Clinical
,,,5-10,7.037,5.467,18.008,Clinical
,,,5-10,7.01,5.433,20.705,Clinical
,,,>10,6.459,4.277,1.241,Healthy
,,,>10,6.514,4.311,1.223,Healthy
,,,>10,6.458,4.254,1.163,Healthy
,,,>10,6.556,4.253,1.219,Healthy
,,,>10,6.501,4.277,1.199,Healthy
,,,>10,6.479,4.265,1.225,Healthy
,,,>10,6.51,4.342,1.236,Healthy
,,,>10,6.504,4.201,1.171,Healthy
,,,>10,6.41,4.229,1.149,Healthy
,,,>10,6.535,4.254,1.17,Healthy
,,,>10,6.639,4.32,1.247,Healthy
,,,>10,6.487,4.333,1.27,Healthy
,,,>10,6.448,4.223,1.135,Healthy
,,,>10,6.456,4.2,1.079,Healthy
,,,>10,6.435,4.273,1.196,Healthy
,,,>10,6.491,4.319,1.344,Healthy
,,,>10,6.485,4.236,1.133,Healthy
,,,>10,6.572,4.28,1.211,Healthy
,,,>10,6.437,4.216,1.178,Healthy
,,,>10,6.392,4.278,1.189,Healthy
,,,>10,6.497,4.209,1.156,Healthy
,,,>10,6.48,4.259,1.293,Healthy
,,,>10,6.526,4.241,1.15,Healthy
,,,>10,6.564,4.341,1.313,Healthy
,,,>10,6.572,4.314,1.352,Healthy
,,,>10,6.335,4.247,1.243,Healthy
,,,>10,6.39,4.197,1.088,Healthy
,,,>10,6.444,4.23,1.189,Healthy
,,,>10,6.588,4.339,1.247,Healthy
,,,>10,6.434,4.304,1.287,Healthy
,,,>10,6.517,4.292,1.242,Healthy
,,,>10,6.557,4.27,1.238,Healthy
,,,>10,6.374,4.201,1.101,Healthy
,,,>10,6.476,4.221,1.136,Healthy
,,,>10,6.374,4.254,1.189,Healthy
,,,>10,6.357,4.19,1.147,Healthy
,,,>10,6.461,4.226,1.167,Healthy
,,,>10,6.541,4.218,1.201,Healthy
,,,>10,6.438,4.248,1.191,Healthy
,,,>10,6.463,4.213,1.141,Healthy
,,,>10,6.656,4.255,1.313,Healthy
,,,>10,6.487,4.265,1.149,Healthy
,,,>10,6.441,4.228,1.112,Healthy
,,,>10,6.491,4.247,1.304,Healthy
,,,>10,6.405,4.244,1.201,Healthy
,,,>10,6.414,4.271,1.191,Healthy
,,,>10,6.286,4.233,1.101,Healthy
,,,>10,6.416,4.272,1.195,Healthy
,,,>10,6.593,4.346,1.265,Healthy
,,,>10,6.581,4.259,1.344,Healthy
,,,>10,6.448,4.295,1.291,Healthy
,,,>10,6.538,4.25,1.192,Healthy
,,,>10,6.316,4.223,1.179,Healthy
,,,>10,6.522,4.147,1.021,Healthy
,,,>10,6.443,4.263,1.225,Healthy
,,,>10,6.495,4.293,1.182,Healthy
,,,>10,6.565,4.306,1.283,Healthy
,,,>10,6.494,4.343,1.323,Healthy
,,,>10,6.423,4.255,1.243,Healthy
,,,>10,6.457,4.301,1.27,Healthy
,,,>10,6.299,4.221,1.132,Healthy
,,,>10,6.558,4.324,1.29,Healthy
,,,>10,6.66,4.306,1.304,Healthy
,,,>10,6.582,4.287,1.288,Healthy
,,,>10,6.456,4.236,1.105,Healthy
,,,>10,6.532,4.29,1.311,Healthy
,,,>10,6.581,4.279,1.165,Healthy
,,,>10,6.549,4.329,1.327,Healthy
,,,>10,6.608,4.29,1.219,Healthy
,,,>10,6.444,4.248,1.189,Healthy
,,,>10,6.529,4.27,1.213,Healthy
,,,>10,6.44,4.29,1.24,Healthy
,,,>10,6.494,4.234,1.104,Healthy
,,,>10,6.628,4.328,1.192,Healthy
,,,>10,6.579,4.329,1.293,Healthy
,,,>10,6.654,4.321,1.199,Healthy
,,,>10,6.543,4.29,1.207,Healthy
,,,>10,6.562,4.214,1.224,Healthy
,,,>10,6.431,4.205,1.142,Healthy
,,,>10,6.549,4.288,1.198,Healthy
,,,>10,6.464,4.209,1.141,Healthy
,,,>10,6.607,4.298,1.305,Healthy
,,,>10,6.641,4.283,1.231,Healthy
,,,>10,6.705,4.389,1.256,Healthy
,,,>10,6.545,4.28,1.281,Healthy
,,,>10,6.443,4.215,1.119,Healthy
,,,>10,6.459,4.29,1.168,Healthy
,,,>10,6.454,4.178,1.181,Healthy
,,,>10,6.624,4.29,1.23,Healthy
,,,>10,6.551,4.345,1.323,Healthy
,,,>10,6.447,4.183,1.061,Healthy
,,,>10,6.517,4.244,1.205,Healthy
,,,>10,6.46,4.21,1.087,Healthy
,,,>10,6.651,4.349,1.411,Healthy
,,,>10,6.559,4.266,1.296,Healthy
,,,>10,6.507,4.279,1.226,Healthy
,,,>10,6.245,4.261,1.222,Healthy
,,,>10,6.54,4.276,1.238,Healthy
,,,>10,6.456,4.281,1.151,Healthy
,,,>10,6.527,4.299,1.239,Healthy
,,,>10,6.886,4.788,3.437,Subclinical
,,,>10,6.877,4.855,3.484,Subclinical
,,,>10,6.897,4.811,3.654,Subclinical
,,,>10,6.766,4.749,3.633,Subclinical
,,,>10,6.862,4.805,3.64,Subclinical
,,,>10,6.894,4.852,3.806,Subclinical
,,,>10,6.937,4.89,4.03,Subclinical
,,,>10,6.864,4.849,3.863,Subclinical
,,,>10,6.934,4.886,3.755,Subclinical
,,,>10,6.784,4.762,3.682,Subclinical
,,,>10,6.75,4.795,3.668,Subclinical
,,,>10,6.941,4.858,3.608,Subclinical
,,,>10,6.793,4.745,3.352,Subclinical
,,,>10,6.847,4.766,3.802,Subclinical
,,,>10,6.767,4.842,3.974,Subclinical
,,,>10,6.923,4.814,3.771,Subclinical
,,,>10,6.771,4.825,3.689,Subclinical
,,,>10,6.831,4.757,3.048,Subclinical
,,,>10,6.787,4.84,3.681,Subclinical
,,,>10,6.848,4.843,4.112,Subclinical
,,,>10,6.953,4.813,3.359,Subclinical
,,,>10,7.025,4.979,4.296,Subclinical
,,,>10,6.771,4.828,3.691,Subclinical
,,,>10,6.852,4.855,3.881,Subclinical
,,,>10,6.777,4.775,3.665,Subclinical
,,,>10,6.896,4.845,3.969,Subclinical
,,,>10,6.835,4.818,3.08,Subclinical
,,,>10,6.829,4.841,3.696,Subclinical
,,,>10,6.827,4.763,3.704,Subclinical
,,,>10,6.898,4.87,3.563,Subclinical
,,,>10,6.849,4.804,3.604,Subclinical
,,,>10,6.817,4.789,3.755,Subclinical
,,,>10,6.726,4.845,3.844,Subclinical
,,,>10,6.857,4.857,3.564,Subclinical
,,,>10,6.813,4.797,3.875,Subclinical
,,,>10,6.857,4.838,3.659,Subclinical
,,,>10,6.894,4.904,4.17,Subclinical
,,,>10,6.854,4.847,3.899,Subclinical
,,,>10,6.895,4.881,4.115,Subclinical
,,,>10,6.851,4.844,3.714,Subclinical
,,,>10,6.795,4.784,3.565,Subclinical
,,,>10,6.744,4.813,3.15,Subclinical
,,,>10,7.05,4.955,4.146,Subclinical
,,,>10,6.861,4.833,3.644,Subclinical
,,,>10,6.873,4.819,3.693,Subclinical
,,,>10,6.873,4.769,3.557,Subclinical
,,,>10,6.871,4.83,3.705,Subclinical
,,,>10,6.94,4.835,3.82,Subclinical
,,,>10,6.951,4.851,3.872,Subclinical
,,,>10,6.853,4.87,3.821,Subclinical
,,,>10,6.95,4.849,3.671,Subclinical
,,,>10,6.908,4.825,3.852,Subclinical
,,,>10,6.669,4.748,3.346,Subclinical
,,,>10,6.786,4.769,3.421,Subclinical
,,,>10,6.857,4.761,3.577,Subclinical
,,,>10,6.956,4.868,4.037,Subclinical
,,,>10,6.937,4.901,4.333,Subclinical
,,,>10,6.825,4.776,3.704,Subclinical
,,,>10,6.91,4.872,4.234,Subclinical
,,,>10,6.861,4.838,3.59,Subclinical
,,,>10,7.009,4.862,3.827,Subclinical
,,,>10,6.836,4.783,3.453,Subclinical
,,,>10,6.823,4.748,3.327,Subclinical
,,,>10,6.996,4.903,4.18,Subclinical
,,,>10,6.942,4.929,3.757,Subclinical
,,,>10,6.774,4.753,3.388,Subclinical
,,,>10,6.839,4.793,3.658,Subclinical
,,,>10,6.862,4.79,3.217,Subclinical
,,,>10,6.79,4.771,3.488,Subclinical
,,,>10,6.781,4.769,3.32,Subclinical
,,,>10,6.851,4.771,3.396,Subclinical
,,,>10,6.768,4.779,3.396,Subclinical
,,,>10,6.923,4.861,3.846,Subclinical
,,,>10,6.804,4.815,3.806,Subclinical
,,,>10,6.87,4.892,4.027,Subclinical
,,,>10,6.924,4.85,3.946,Subclinical
,,,>10,6.804,4.78,3.63,Subclinical
,,,>10,6.884,4.851,4.015,Subclinical
,,,>10,6.76,4.741,3.473,Subclinical
,,,>10,6.809,4.945,4.189,Subclinical
,,,>10,6.855,4.796,3.544,Subclinical
,,,>10,6.862,4.826,3.645,Subclinical
,,,>10,6.841,4.87,4.118,Subclinical
,,,>10,6.878,4.77,3.652,Subclinical
,,,>10,6.969,4.919,4.19,Subclinical
,,,>10,6.96,4.86,3.978,Subclinical
,,,>10,6.812,4.815,3.923,Subclinical
,,,>10,6.819,4.768,3.55,Subclinical
,,,>10,6.844,4.842,3.692,Subclinical
,,,>10,6.98,4.81,3.94,Subclinical
,,,>10,6.806,4.724,3.431,Subclinical
,,,>10,6.842,4.766,3.225,Subclinical
,,,>10,6.859,4.861,3.949,Subclinical
,,,>10,6.864,4.842,3.776,Subclinical
,,,>10,6.76,4.722,3.333,Subclinical
,,,>10,6.849,4.852,3.948,Subclinical
,,,>10,6.902,4.824,3.482,Subclinical
,,,>10,6.889,4.853,3.387,Subclinical
,,,>10,6.802,4.769,3.552,Subclinical
,,,>10,6.804,4.797,3.584,Subclinical
,,,>10,7.045,5.408,13.501,Clinical
,,,>10,7.018,5.448,14.935,Clinical
,,,>10,7.027,5.55,15.065,Clinical
,,,>10,7.096,5.493,13.136,Clinical
,,,>10,7.062,5.508,15.123,Clinical
,,,>10,7.031,5.437,13.846,Clinical
,,,>10,7.041,5.52,15.309,Clinical
,,,>10,7.068,5.481,14.537,Clinical
,,,>10,7.015,5.387,10.664,Clinical
,,,>10,7.032,5.436,14.863,Clinical
,,,>10,7.042,5.484,12.73,Clinical
,,,>10,7.048,5.339,12.333,Clinical
,,,>10,7.044,5.559,15.856,Clinical
,,,>10,7.051,5.469,14.017,Clinical
,,,>10,7.034,5.477,13.394,Clinical
,,,>10,7.068,5.468,15.527,Clinical
,,,>10,7.079,5.387,13.477,Clinical
,,,>10,7.024,5.291,11.979,Clinical
,,,>10,7.123,5.632,18.259,Clinical
,,,>10,7.075,5.452,14.255,Clinical
,,,>10,7.068,5.531,14.775,Clinical
,,,>10,7.005,5.65,16.085,Clinical
,,,>10,7.04,5.463,14.375,Clinical
,,,>10,7.054,5.574,15.558,Clinical
,,,>10,7.015,5.403,13.523,Clinical
,,,>10,7.093,5.627,16.392,Clinical
,,,>10,7.012,5.316,13.164,Clinical
,,,>10,7.06,5.457,14.158,Clinical
,,,>10,7.032,5.44,12.101,Clinical
,,,>10,7.017,5.37,14.816,Clinical
,,,>10,7.026,5.445,14.608,Clinical
,,,>10,7.089,5.628,16.232,Clinical
,,,>10,7.036,5.397,13.747,Clinical
,,,>10,7.037,5.492,15.259,Clinical
,,,>10,7.068,5.594,17.678,Clinical
,,,>10,7.054,5.56,15.21,Clinical
,,,>10,7.086,5.607,17.043,Clinical
,,,>10,7.053,5.423,12.951,Clinical
,,,>10,7.049,5.585,15.468,Clinical
,,,>10,7.074,5.572,15.447,Clinical
,,,>10,7.089,5.31,12.183,Clinical
,,,>10,7.023,5.364,13.951,Clinical
,,,>10,7.059,5.514,15.7,Clinical
,,,>10,7.021,5.332,13.707,Clinical
,,,>10,7.031,5.32,14.176,Clinical
,,,>10,7.092,5.655,16.725,Clinical
,,,>10,7.069,5.604,15.394,Clinical
,,,>10,7.083,5.544,16.357,Clinical
,,,>10,7.056,5.578,15.929,Clinical
,,,>10,7.005,5.511,14.033,Clinical
,,,>10,7.088,5.522,16.424,Clinical
,,,>10,7.084,5.557,16.094,Clinical
,,,>10,7.063,5.336,13.614,Clinical
,,,>10,7.017,5.43,13.138,Clinical
,,,>10,7.014,5.537,16.219,Clinical
,,,>10,7.05,5.484,14.593,Clinical
,,,>10,7.067,5.445,15.471,Clinical
,,,>10,7.042,5.426,14.288,Clinical
,,,>10,7.032,5.467,14.106,Clinical
,,,>10,7.064,5.585,15.127,Clinical
,,,>10,7.046,5.499,14.542,Clinical
,,,>10,7.064,5.534,16.371,Clinical
,,,>10,7.032,5.369,13.417,Clinical
,,,>10,7.021,5.467,13.478,Clinical
,,,>10,7.12,5.68,16.875,Clinical
,,,>10,7.076,5.386,16.405,Clinical
,,,>10,7.032,5.433,12.535,Clinical
,,,>10,7.065,5.408,14.274,Clinical
,,,>10,7.034,5.362,12.882,Clinical
,,,>10,7.057,5.383,13.202,Clinical
,,,>10,7.07,5.701,17.35,Clinical
,,,>10,7.022,5.398,13.98,Clinical
,,,>10,7.04,5.523,15.359,Clinical
,,,>10,7.077,5.489,16.223,Clinical
,,,>10,7.045,5.388,15.994,Clinical
,,,>10,6.995,5.327,12.606,Clinical
,,,>10,7.125,5.727,18.739,Clinical
,,,>10,7.04,5.64,16.59,Clinical
,,,>10,7.079,5.53,15.302,Clinical
,,,>10,7.042,5.442,14.996,Clinical
,,,>10,7.061,5.485,16.309,Clinical
,,,>10,6.961,5.369,14.158,Clinical
,,,>10,7.084,5.519,15.465,Clinical
,,,>10,7.08,5.631,15.996,Clinical
,,,>10,7.058,5.611,14.011,Clinical
,,,>10,7.029,5.55,16.407,Clinical
,,,>10,7.066,5.46,13.823,Clinical
,,,>10,7.032,5.561,14.882,Clinical
,,,>10,7.053,5.417,15.022,Clinical
,,,>10,7.034,5.437,12.743,Clinical
,,,>10,7.002,5.394,12.583,Clinical
,,,>10,7.113,5.412,13.606,Clinical
,,,>10,7.051,5.443,13.401,Clinical
,,,>10,7.021,5.349,13.215,Clinical
,,,>10,7.109,5.568,16.923,Clinical
,,,>10,7.065,5.579,13.097,Clinical
,,,>10,7.041,5.556,14.918,Clinical
,,,>10,7.103,5.667,16.245,Clinical
,,,>10,7.035,5.369,13.115,Clinical
,,,>10,7.013,5.444,12.96,Clinical
